Order Date,Order ID,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,ProfitorLoss,Prof Percentage,IsDiscounted
23-09-2020,CA-2017-123778,Standard Class,BS-11755,Consumer,San Francisco,California,West,OFF-BI-10000822,Office Supplies,Binders,25.824,6,0.2,9.0384,Profit,35,TRUE
23-09-2020,CA-2017-123778,Standard Class,BS-11755,Consumer,San Francisco,California,West,OFF-AP-10001242,Office Supplies,Appliances,160.96,2,0,48.288,Profit,30,FALSE
23-09-2020,CA-2017-121314,First Class,BE-11410,Consumer,Miami,Florida,South,OFF-PA-10003395,Office Supplies,Paper,251.64,3,0.2,88.074,Profit,35,TRUE
23-09-2020,US-2017-125647,Standard Class,LC-16870,Consumer,Chicago,Illinois,Central,OFF-PA-10004888,Office Supplies,Paper,20.736,4,0.2,7.2576,Profit,35,TRUE
23-09-2020,US-2017-125647,Standard Class,LC-16870,Consumer,Chicago,Illinois,Central,TEC-PH-10004188,Technology,Phones,39.984,2,0.2,-8.9964,Loss,-22.5,TRUE
23-09-2020,CA-2017-102309,Second Class,DO-13645,Consumer,Pine Bluff,Arkansas,South,TEC-AC-10001114,Technology,Accessories,199.95,5,0,63.984,Profit,32,FALSE
23-09-2020,CA-2017-102309,Second Class,DO-13645,Consumer,Pine Bluff,Arkansas,South,OFF-PA-10002005,Office Supplies,Paper,12.96,2,0,6.2208,Profit,48,FALSE
23-09-2020,CA-2017-121853,Standard Class,DB-13660,Consumer,Los Angeles,California,West,OFF-PA-10003641,Office Supplies,Paper,211.04,8,0,97.0784,Profit,46,FALSE
23-09-2020,CA-2017-121853,Standard Class,DB-13660,Consumer,Los Angeles,California,West,FUR-CH-10003973,Furniture,Chairs,594.816,2,0.2,59.4816,Profit,10,TRUE
23-09-2020,CA-2017-121853,Standard Class,DB-13660,Consumer,Los Angeles,California,West,OFF-BI-10000977,Office Supplies,Binders,72.96,3,0.2,23.712,Profit,32.5,TRUE
23-09-2020,CA-2017-103520,First Class,MH-17785,Corporate,Lubbock,Texas,Central,OFF-PA-10001846,Office Supplies,Paper,9.248,2,0.2,3.3524,Profit,36.25,TRUE
24-09-2020,CA-2017-144694,Second Class,BD-11605,Consumer,Miami,Florida,South,TEC-AC-10002857,Technology,Accessories,17.88,3,0.2,2.4585,Profit,13.75,TRUE
24-09-2020,CA-2017-144694,Second Class,BD-11605,Consumer,Miami,Florida,South,OFF-LA-10003930,Office Supplies,Labels,235.944,3,0.2,85.5297,Profit,36.25,TRUE
24-09-2020,CA-2017-108910,Standard Class,KC-16540,Consumer,Newark,Ohio,East,FUR-FU-10002253,Furniture,Furnishings,103.056,3,0.2,24.4758,Profit,23.75,TRUE
24-09-2020,CA-2017-142034,Standard Class,KB-16240,Corporate,Saint Cloud,Minnesota,Central,TEC-AC-10002305,Technology,Accessories,72,4,0,12.96,Profit,18,FALSE
24-09-2020,CA-2017-142034,Standard Class,KB-16240,Corporate,Saint Cloud,Minnesota,Central,TEC-AC-10000990,Technology,Accessories,655.9,5,0,275.478,Profit,42,FALSE
24-09-2020,CA-2017-142034,Standard Class,KB-16240,Corporate,Saint Cloud,Minnesota,Central,FUR-CH-10000665,Furniture,Chairs,603.92,4,0,181.176,Profit,30,FALSE
24-09-2020,CA-2017-121839,Standard Class,MH-18115,Home Office,Lancaster,Ohio,East,TEC-PH-10002885,Technology,Phones,1169.694,3,0.4,-253.4337,Loss,-21.66666667,TRUE
24-09-2020,CA-2017-163335,First Class,AG-10675,Consumer,Columbus,Georgia,South,OFF-ST-10000885,Office Supplies,Storage,40.29,3,0,10.0725,Profit,25,FALSE
24-09-2020,CA-2017-163335,First Class,AG-10675,Consumer,Columbus,Georgia,South,OFF-BI-10002827,Office Supplies,Binders,38.71,7,0,17.8066,Profit,46,FALSE
24-09-2020,CA-2017-160325,Same Day,BP-11095,Corporate,Lawrence,Massachusetts,East,TEC-PH-10000984,Technology,Phones,391.98,2,0,109.7544,Profit,28,FALSE
24-09-2020,CA-2017-160325,Same Day,BP-11095,Corporate,Lawrence,Massachusetts,East,TEC-PH-10001944,Technology,Phones,437.85,3,0,131.355,Profit,30,FALSE
24-09-2020,CA-2017-122364,Standard Class,FA-14230,Corporate,Los Angeles,California,West,TEC-PH-10001817,Technology,Phones,859.2,3,0.2,75.18,Profit,8.75,TRUE
24-09-2020,CA-2017-122364,Standard Class,FA-14230,Corporate,Los Angeles,California,West,TEC-MA-10001031,Technology,Machines,506.28,3,0.2,177.198,Profit,35,TRUE
24-09-2020,CA-2017-134096,Standard Class,PP-18955,Home Office,Hollywood,Florida,South,TEC-PH-10000526,Technology,Phones,383.96,5,0.2,38.396,Profit,10,TRUE
24-09-2020,CA-2017-134096,Standard Class,PP-18955,Home Office,Hollywood,Florida,South,OFF-BI-10004002,Office Supplies,Binders,15.57,3,0.7,-11.418,Loss,-73.33333333,TRUE
24-09-2020,CA-2017-142391,Same Day,PB-19150,Consumer,Seattle,Washington,West,FUR-FU-10002759,Furniture,Furnishings,199.8,10,0,71.928,Profit,36,FALSE
24-09-2020,US-2017-132675,Standard Class,KF-16285,Home Office,Sandy Springs,Georgia,South,OFF-ST-10004950,Office Supplies,Storage,15.51,1,0,3.8775,Profit,25,FALSE
24-09-2020,US-2017-132675,Standard Class,KF-16285,Home Office,Sandy Springs,Georgia,South,TEC-PH-10003171,Technology,Phones,89.9,2,0,25.172,Profit,28,FALSE
24-09-2020,US-2017-132675,Standard Class,KF-16285,Home Office,Sandy Springs,Georgia,South,OFF-AR-10000614,Office Supplies,Art,14.28,4,0,3.7128,Profit,26,FALSE
24-09-2020,US-2017-132675,Standard Class,KF-16285,Home Office,Sandy Springs,Georgia,South,OFF-AR-10000034,Office Supplies,Art,12.72,3,0,4.9608,Profit,39,FALSE
24-09-2020,US-2017-132675,Standard Class,KF-16285,Home Office,Sandy Springs,Georgia,South,OFF-LA-10003766,Office Supplies,Labels,15.75,5,0,7.56,Profit,48,FALSE
24-09-2020,CA-2017-148411,First Class,RO-19780,Consumer,Chicago,Illinois,Central,FUR-CH-10003973,Furniture,Chairs,520.464,2,0.3,-14.8704,Loss,-2.857142857,TRUE
24-09-2020,CA-2017-148411,First Class,RO-19780,Consumer,Chicago,Illinois,Central,OFF-PA-10002109,Office Supplies,Paper,11.424,3,0.2,3.7128,Profit,32.5,TRUE
24-09-2020,CA-2017-130148,Second Class,NK-18490,Home Office,San Francisco,California,West,OFF-PA-10000551,Office Supplies,Paper,31.08,6,0,15.2292,Profit,49,FALSE
24-09-2020,CA-2017-130148,Second Class,NK-18490,Home Office,San Francisco,California,West,OFF-SU-10001574,Office Supplies,Supplies,7.3,2,0,2.19,Profit,30,FALSE
25-09-2020,CA-2017-144904,Standard Class,KW-16435,Consumer,New York City,New York,East,OFF-LA-10001158,Office Supplies,Labels,20.7,2,0,9.936,Profit,48,FALSE
25-09-2020,CA-2017-144904,Standard Class,KW-16435,Consumer,New York City,New York,East,FUR-CH-10000785,Furniture,Chairs,488.646,3,0.1,86.8704,Profit,17.77777778,TRUE
25-09-2020,CA-2017-144904,Standard Class,KW-16435,Consumer,New York City,New York,East,OFF-AR-10003732,Office Supplies,Art,5.56,2,0,1.4456,Profit,26,FALSE
25-09-2020,CA-2017-144904,Standard Class,KW-16435,Consumer,New York City,New York,East,FUR-FU-10000023,Furniture,Furnishings,47.12,8,0,20.7328,Profit,44,FALSE
25-09-2020,CA-2017-162481,Standard Class,CT-11995,Consumer,Rochester,Minnesota,Central,OFF-BI-10002976,Office Supplies,Binders,8.26,2,0,3.8822,Profit,47,FALSE
25-09-2020,CA-2017-162481,Standard Class,CT-11995,Consumer,Rochester,Minnesota,Central,FUR-CH-10003061,Furniture,Chairs,269.97,3,0,51.2943,Profit,19,FALSE
25-09-2020,CA-2017-162572,Second Class,RB-19360,Consumer,Cincinnati,Ohio,East,TEC-AC-10003628,Technology,Accessories,119.96,5,0.2,35.988,Profit,30,TRUE
25-09-2020,CA-2017-162572,Second Class,RB-19360,Consumer,Cincinnati,Ohio,East,OFF-AR-10001547,Office Supplies,Art,10.608,6,0.2,0.9282,Profit,8.75,TRUE
25-09-2020,CA-2017-169929,First Class,LS-17200,Corporate,Helena,Montana,West,OFF-ST-10002352,Office Supplies,Storage,39.9,5,0,10.374,Profit,26,FALSE
25-09-2020,CA-2017-116939,Standard Class,AG-10900,Consumer,Richmond,Virginia,South,OFF-ST-10001476,Office Supplies,Storage,177.55,5,0,47.9385,Profit,27,FALSE
25-09-2020,CA-2017-112004,First Class,AH-10075,Corporate,Chester,Pennsylvania,East,OFF-BI-10003476,Office Supplies,Binders,8.595,5,0.7,-6.303,Loss,-73.33333333,TRUE
25-09-2020,CA-2017-112004,First Class,AH-10075,Corporate,Chester,Pennsylvania,East,OFF-SU-10000157,Office Supplies,Supplies,190.896,2,0.2,-42.9516,Loss,-22.5,TRUE
25-09-2020,CA-2017-122112,Standard Class,CA-11965,Corporate,Lakewood,Ohio,East,OFF-EN-10004459,Office Supplies,Envelopes,24.448,4,0.2,8.8624,Profit,36.25,TRUE
26-09-2020,CA-2017-129490,Standard Class,SJ-20125,Home Office,Miramar,Florida,South,FUR-CH-10003298,Furniture,Chairs,419.136,4,0.2,-57.6312,Loss,-13.75,TRUE
26-09-2020,US-2017-106145,Same Day,RA-19885,Corporate,San Francisco,California,West,OFF-EN-10001028,Office Supplies,Envelopes,71.88,6,0,33.0648,Profit,46,FALSE
26-09-2020,US-2017-106145,Same Day,RA-19885,Corporate,San Francisco,California,West,FUR-FU-10003829,Furniture,Furnishings,9.24,3,0,2.9568,Profit,32,FALSE
26-09-2020,US-2017-106145,Same Day,RA-19885,Corporate,San Francisco,California,West,OFF-PA-10002245,Office Supplies,Paper,35.88,6,0,16.146,Profit,45,FALSE
26-09-2020,US-2017-106145,Same Day,RA-19885,Corporate,San Francisco,California,West,OFF-BI-10002215,Office Supplies,Binders,17.04,3,0.2,5.538,Profit,32.5,TRUE
26-09-2020,US-2017-106145,Same Day,RA-19885,Corporate,San Francisco,California,West,OFF-BI-10003925,Office Supplies,Binders,931.176,3,0.2,314.2719,Profit,33.75,TRUE
26-09-2020,CA-2017-156391,First Class,SL-20155,Home Office,Salem,Oregon,West,OFF-AR-10003251,Office Supplies,Art,2.224,1,0.2,0.556,Profit,25,TRUE
28-09-2020,US-2017-139955,Second Class,CM-12160,Consumer,Brownsville,Texas,Central,OFF-SU-10001935,Office Supplies,Supplies,1.744,1,0.2,-0.3488,Loss,-20,TRUE
28-09-2020,US-2017-125717,First Class,DS-13030,Home Office,Aurora,Colorado,West,FUR-FU-10001979,Furniture,Furnishings,32.776,1,0.2,3.2776,Profit,10,TRUE
28-09-2020,US-2017-125717,First Class,DS-13030,Home Office,Aurora,Colorado,West,OFF-ST-10001522,Office Supplies,Storage,147.184,2,0.2,-29.4368,Loss,-20,TRUE
28-09-2020,US-2017-125717,First Class,DS-13030,Home Office,Aurora,Colorado,West,TEC-AC-10003657,Technology,Accessories,54.384,2,0.2,1.3596,Profit,2.5,TRUE
28-09-2020,US-2017-125717,First Class,DS-13030,Home Office,Aurora,Colorado,West,OFF-BI-10001718,Office Supplies,Binders,76.776,4,0.7,-58.8616,Loss,-76.66666667,TRUE
28-09-2020,US-2017-125717,First Class,DS-13030,Home Office,Aurora,Colorado,West,OFF-PA-10003022,Office Supplies,Paper,14.352,3,0.2,5.2026,Profit,36.25,TRUE
28-09-2020,US-2017-125717,First Class,DS-13030,Home Office,Aurora,Colorado,West,OFF-AP-10000891,Office Supplies,Appliances,209.792,2,0.2,26.224,Profit,12.5,TRUE
28-09-2020,CA-2017-101574,Standard Class,BD-11725,Consumer,Los Angeles,California,West,FUR-FU-10001706,Furniture,Furnishings,9.24,3,0,4.4352,Profit,48,FALSE
28-09-2020,CA-2017-160017,Standard Class,SP-20860,Corporate,Jacksonville,Florida,South,OFF-PA-10001800,Office Supplies,Paper,10.368,2,0.2,3.6288,Profit,35,TRUE
28-09-2020,CA-2017-152205,Standard Class,SF-20965,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10004094,Office Supplies,Binders,2.655,1,0.7,-1.8585,Loss,-70,TRUE
29-09-2020,CA-2017-100314,Standard Class,AS-10630,Home Office,Pasadena,Texas,Central,OFF-LA-10001569,Office Supplies,Labels,7.968,2,0.2,2.5896,Profit,32.5,TRUE
29-09-2020,CA-2017-100314,Standard Class,AS-10630,Home Office,Pasadena,Texas,Central,OFF-EN-10000461,Office Supplies,Envelopes,27.968,4,0.2,9.4392,Profit,33.75,TRUE
29-09-2020,CA-2017-100314,Standard Class,AS-10630,Home Office,Pasadena,Texas,Central,TEC-MA-10003066,Technology,Machines,336.51,3,0.4,44.868,Profit,13.33333333,TRUE
29-09-2020,CA-2017-121300,Same Day,MG-17680,Home Office,Mentor,Ohio,East,FUR-CH-10003774,Furniture,Chairs,63.686,1,0.3,-15.4666,Loss,-24.28571429,TRUE
29-09-2020,CA-2017-121300,Same Day,MG-17680,Home Office,Mentor,Ohio,East,TEC-AC-10004571,Technology,Accessories,239.976,3,0.2,65.9934,Profit,27.5,TRUE
29-09-2020,CA-2017-121300,Same Day,MG-17680,Home Office,Mentor,Ohio,East,FUR-TA-10004442,Furniture,Tables,344.22,2,0.4,-189.321,Loss,-55,TRUE
29-09-2020,CA-2017-121300,Same Day,MG-17680,Home Office,Mentor,Ohio,East,OFF-PA-10002787,Office Supplies,Paper,15.552,3,0.2,5.4432,Profit,35,TRUE
29-09-2020,CA-2017-121300,Same Day,MG-17680,Home Office,Mentor,Ohio,East,FUR-FU-10004586,Furniture,Furnishings,21.248,4,0.2,7.4368,Profit,35,TRUE
29-09-2020,CA-2017-121300,Same Day,MG-17680,Home Office,Mentor,Ohio,East,OFF-PA-10002606,Office Supplies,Paper,8.448,2,0.2,2.64,Profit,31.25,TRUE
29-09-2020,CA-2017-118402,Standard Class,JO-15280,Consumer,Memphis,Tennessee,South,OFF-ST-10001418,Office Supplies,Storage,243.92,5,0.2,-54.882,Loss,-22.5,TRUE
29-09-2020,CA-2017-128335,Standard Class,JA-15970,Consumer,Mount Vernon,New York,East,OFF-EN-10001539,Office Supplies,Envelopes,23.34,3,0,10.9698,Profit,47,FALSE
29-09-2020,CA-2017-128335,Standard Class,JA-15970,Consumer,Mount Vernon,New York,East,OFF-PA-10004996,Office Supplies,Paper,51.55,5,0,24.2285,Profit,47,FALSE
29-09-2020,CA-2017-140186,First Class,PG-18820,Consumer,Bakersfield,California,West,OFF-FA-10002280,Office Supplies,Fasteners,35,7,0,16.8,Profit,48,FALSE
29-09-2020,CA-2017-140186,First Class,PG-18820,Consumer,Bakersfield,California,West,FUR-CH-10002961,Furniture,Chairs,72.784,1,0.2,0,Loss,0,TRUE
29-09-2020,CA-2017-140186,First Class,PG-18820,Consumer,Bakersfield,California,West,OFF-AP-10002578,Office Supplies,Appliances,97.84,2,0,25.4384,Profit,26,FALSE
29-09-2020,CA-2017-140186,First Class,PG-18820,Consumer,Bakersfield,California,West,FUR-FU-10004848,Furniture,Furnishings,51.75,1,0,15.525,Profit,30,FALSE
29-09-2020,CA-2017-140186,First Class,PG-18820,Consumer,Bakersfield,California,West,OFF-BI-10003364,Office Supplies,Binders,46.672,2,0.2,16.3352,Profit,35,TRUE
29-09-2020,CA-2017-148138,Standard Class,ME-18010,Corporate,Marion,Ohio,East,OFF-ST-10000563,Office Supplies,Storage,51.168,2,0.2,-6.396,Loss,-12.5,TRUE
29-09-2020,US-2017-141509,First Class,SC-20575,Consumer,Los Angeles,California,West,OFF-AR-10002067,Office Supplies,Art,99.2,5,0,25.792,Profit,26,FALSE
29-09-2020,CA-2017-126676,First Class,FH-14365,Corporate,Hempstead,New York,East,OFF-EN-10004846,Office Supplies,Envelopes,7.98,3,0,3.9102,Profit,49,FALSE
29-09-2020,CA-2017-137918,Standard Class,JK-15730,Consumer,Lodi,California,West,OFF-SU-10000898,Office Supplies,Supplies,97.3,7,0,28.217,Profit,29,FALSE
30-09-2020,CA-2017-147452,First Class,CS-11845,Corporate,Seattle,Washington,West,OFF-PA-10001838,Office Supplies,Paper,11.76,2,0,5.7624,Profit,49,FALSE
30-09-2020,CA-2017-147452,First Class,CS-11845,Corporate,Seattle,Washington,West,OFF-PA-10004039,Office Supplies,Paper,167.94,3,0,82.2906,Profit,49,FALSE
30-09-2020,CA-2017-147452,First Class,CS-11845,Corporate,Seattle,Washington,West,OFF-AP-10001626,Office Supplies,Appliances,3.89,1,0,1.0114,Profit,26,FALSE
30-09-2020,CA-2017-144225,Second Class,CC-12475,Consumer,Baltimore,Maryland,East,OFF-PA-10000062,Office Supplies,Paper,164.88,3,0,80.7912,Profit,49,FALSE
30-09-2020,CA-2017-123029,Second Class,BT-11530,Home Office,Los Angeles,California,West,TEC-AC-10002402,Technology,Accessories,159.98,2,0,47.994,Profit,30,FALSE
30-09-2020,US-2017-120908,First Class,BF-10975,Corporate,Philadelphia,Pennsylvania,East,OFF-LA-10004677,Office Supplies,Labels,20.664,7,0.2,6.9741,Profit,33.75,TRUE
01-10-2020,CA-2017-152275,Standard Class,KH-16630,Corporate,San Antonio,Texas,Central,OFF-AR-10000369,Office Supplies,Art,6.672,6,0.2,0.5004,Profit,7.5,TRUE
01-10-2020,CA-2017-156951,Standard Class,EB-13840,Corporate,Seattle,Washington,West,OFF-PA-10004530,Office Supplies,Paper,91.84,8,0,45.0016,Profit,49,FALSE
01-10-2020,CA-2017-156951,Standard Class,EB-13840,Corporate,Seattle,Washington,West,OFF-BI-10001107,Office Supplies,Binders,81.088,7,0.2,27.3672,Profit,33.75,TRUE
01-10-2020,CA-2017-156951,Standard Class,EB-13840,Corporate,Seattle,Washington,West,OFF-PA-10004451,Office Supplies,Paper,19.44,3,0,9.3312,Profit,48,FALSE
01-10-2020,CA-2017-156951,Standard Class,EB-13840,Corporate,Seattle,Washington,West,FUR-CH-10004997,Furniture,Chairs,451.152,3,0.2,0,Loss,0,TRUE
01-10-2020,CA-2017-129378,First Class,NS-18505,Consumer,San Jose,California,West,OFF-BI-10002012,Office Supplies,Binders,1.44,1,0.2,0.504,Profit,35,TRUE
01-10-2020,CA-2017-129378,First Class,NS-18505,Consumer,San Jose,California,West,OFF-BI-10001922,Office Supplies,Binders,61.776,13,0.2,20.8494,Profit,33.75,TRUE
01-10-2020,CA-2017-129378,First Class,NS-18505,Consumer,San Jose,California,West,OFF-AP-10000576,Office Supplies,Appliances,241.96,2,0,60.49,Profit,25,FALSE
01-10-2020,CA-2017-129378,First Class,NS-18505,Consumer,San Jose,California,West,FUR-CH-10000553,Furniture,Chairs,108.608,4,0.2,9.5032,Profit,8.75,TRUE
01-10-2020,CA-2017-113418,First Class,CM-12655,Home Office,New York City,New York,East,TEC-MA-10002428,Technology,Machines,1704.89,11,0,767.2005,Profit,45,FALSE
01-10-2020,CA-2017-117807,Standard Class,DK-13090,Consumer,Fremont,Nebraska,Central,OFF-PA-10000994,Office Supplies,Paper,104.85,1,0,50.328,Profit,48,FALSE
01-10-2020,US-2017-139577,Standard Class,TN-21040,Home Office,San Francisco,California,West,TEC-AC-10004708,Technology,Accessories,104.75,5,0,21.9975,Profit,21,FALSE
02-10-2020,CA-2017-126074,Standard Class,RF-19735,Consumer,Trenton,Michigan,Central,OFF-BI-10003638,Office Supplies,Binders,58.05,3,0,26.703,Profit,46,FALSE
02-10-2020,CA-2017-126074,Standard Class,RF-19735,Consumer,Trenton,Michigan,Central,FUR-FU-10003577,Furniture,Furnishings,157.74,11,0,56.7864,Profit,36,FALSE
02-10-2020,CA-2017-126074,Standard Class,RF-19735,Consumer,Trenton,Michigan,Central,OFF-AR-10003478,Office Supplies,Art,56.98,7,0,22.792,Profit,40,FALSE
02-10-2020,CA-2017-126074,Standard Class,RF-19735,Consumer,Trenton,Michigan,Central,OFF-BI-10000546,Office Supplies,Binders,2.88,1,0,1.4112,Profit,49,FALSE
02-10-2020,CA-2017-147564,Standard Class,BP-11155,Consumer,New York City,New York,East,OFF-PA-10004438,Office Supplies,Paper,49.12,4,0,23.0864,Profit,47,FALSE
02-10-2020,CA-2017-123981,Standard Class,RW-19630,Corporate,New York City,New York,East,TEC-PH-10002115,Technology,Phones,65.99,1,0,17.1574,Profit,26,FALSE
02-10-2020,CA-2017-101308,Standard Class,FG-14260,Home Office,Seattle,Washington,West,OFF-FA-10002780,Office Supplies,Fasteners,8.94,3,0,4.1124,Profit,46,FALSE
02-10-2020,CA-2017-101308,Standard Class,FG-14260,Home Office,Seattle,Washington,West,TEC-PH-10003800,Technology,Phones,84.784,2,0.2,-20.1362,Loss,-23.75,TRUE
02-10-2020,CA-2017-105914,Standard Class,PV-18985,Home Office,Los Angeles,California,West,OFF-BI-10002854,Office Supplies,Binders,112.12,5,0.2,42.045,Profit,37.5,TRUE
02-10-2020,CA-2017-105914,Standard Class,PV-18985,Home Office,Los Angeles,California,West,OFF-ST-10003716,Office Supplies,Storage,1575.14,7,0,204.7682,Profit,13,FALSE
02-10-2020,US-2017-162558,First Class,Dp-13240,Home Office,Knoxville,Tennessee,South,FUR-FU-10002364,Furniture,Furnishings,11.808,2,0.2,1.3284,Profit,11.25,TRUE
02-10-2020,US-2017-162558,First Class,Dp-13240,Home Office,Knoxville,Tennessee,South,FUR-FU-10004864,Furniture,Furnishings,9.656,1,0.2,1.5691,Profit,16.25,TRUE
02-10-2020,US-2017-162558,First Class,Dp-13240,Home Office,Knoxville,Tennessee,South,OFF-PA-10003172,Office Supplies,Paper,20.736,4,0.2,7.2576,Profit,35,TRUE
02-10-2020,US-2017-162558,First Class,Dp-13240,Home Office,Knoxville,Tennessee,South,OFF-BI-10000977,Office Supplies,Binders,27.36,3,0.7,-21.888,Loss,-80,TRUE
02-10-2020,US-2017-162558,First Class,Dp-13240,Home Office,Knoxville,Tennessee,South,FUR-TA-10000198,Furniture,Tables,2314.116,7,0.4,-1002.7836,Loss,-43.33333333,TRUE
02-10-2020,US-2017-162558,First Class,Dp-13240,Home Office,Knoxville,Tennessee,South,OFF-BI-10003984,Office Supplies,Binders,34.236,4,0.7,-26.2476,Loss,-76.66666667,TRUE
02-10-2020,US-2017-162558,First Class,Dp-13240,Home Office,Knoxville,Tennessee,South,FUR-FU-10003691,Furniture,Furnishings,19.76,2,0.2,5.928,Profit,30,TRUE
02-10-2020,CA-2017-116113,Second Class,JW-15220,Corporate,Montgomery,Alabama,South,FUR-FU-10002963,Furniture,Furnishings,10.16,2,0,3.4544,Profit,34,FALSE
02-10-2020,CA-2017-141117,Standard Class,JK-16090,Consumer,Springfield,Oregon,West,OFF-SU-10004664,Office Supplies,Supplies,39.072,6,0.2,4.3956,Profit,11.25,TRUE
02-10-2020,CA-2017-141117,Standard Class,JK-16090,Consumer,Springfield,Oregon,West,OFF-BI-10003676,Office Supplies,Binders,22.638,7,0.7,-16.6012,Loss,-73.33333333,TRUE
02-10-2020,CA-2017-141117,Standard Class,JK-16090,Consumer,Springfield,Oregon,West,OFF-AR-10003727,Office Supplies,Art,95.144,7,0.2,10.7037,Profit,11.25,TRUE
02-10-2020,CA-2017-137414,Standard Class,CM-12115,Consumer,San Francisco,California,West,FUR-FU-10001424,Furniture,Furnishings,17.46,2,0,5.9364,Profit,34,FALSE
02-10-2020,CA-2017-137414,Standard Class,CM-12115,Consumer,San Francisco,California,West,TEC-MA-10002930,Technology,Machines,369.16,11,0.2,32.3015,Profit,8.75,TRUE
03-10-2020,CA-2017-141789,First Class,AC-10450,Consumer,Minneapolis,Minnesota,Central,OFF-BI-10001359,Office Supplies,Binders,1793.98,2,0,843.1706,Profit,47,FALSE
03-10-2020,CA-2017-134607,Second Class,HL-15040,Consumer,Rochester,New York,East,OFF-ST-10002214,Office Supplies,Storage,22.58,2,0,5.8708,Profit,26,FALSE
03-10-2020,CA-2017-101749,Standard Class,AS-10045,Corporate,Pasadena,California,West,FUR-TA-10001520,Furniture,Tables,171.288,3,0.2,-6.4233,Loss,-3.75,TRUE
03-10-2020,CA-2017-149853,Standard Class,PO-18850,Consumer,Hialeah,Florida,South,OFF-PA-10000556,Office Supplies,Paper,15.552,3,0.2,5.4432,Profit,35,TRUE
